date,t1,pressure
1970-01-01 01:00:43,1,-0.5618129743008541
1970-01-01 01:00:44,1,0.909853802596814
1970-01-01 01:00:45,1,0.3385705654681712
1970-01-01 01:00:46,1,-0.2242174688095337
1970-01-01 01:00:47,1,0.9293696629961228
1970-01-01 01:00:48,1,0.0051459448237074
1970-01-01 01:00:49,1,0.2421725798391612
1970-01-01 01:00:50,1,-0.6987155011555249
1970-01-01 01:00:51,1,-1.302530911514607
1970-01-01 01:00:52,1,0.3219050611893835
1970-01-01 01:00:53,1,0.2477165821133855
1970-01-01 01:00:54,1,0.2104127061053815
1970-01-01 01:00:55,1,0.6341274316524135
1970-01-01 01:00:56,1,0.8410407207107509
1970-01-01 01:00:57,1,0.1775335080370544
1970-01-01 01:00:58,1,-0.3141439727210476
1970-01-01 01:00:59,1,1.2720997373262672
1970-01-01 01:01:00,1,0.0380025196553921
1970-01-01 01:01:01,1,-1.155977111996461
1970-01-01 01:01:02,1,-0.8305970689145808
1970-01-01 01:01:03,1,1.163231473787091
1970-01-01 01:01:04,1,2.180621763400292
1970-01-01 01:01:05,1,1.7570798239984131
1970-01-01 01:01:06,1,-0.638238957186937
1970-01-01 01:01:07,1,-0.4618199262844595
1970-01-01 01:01:08,1,1.5572893391404232
1970-01-01 01:01:09,1,-0.0966466728146208
1970-01-01 01:01:10,1,-0.905179181756612
1970-01-01 01:01:11,1,0.1695229180846085
1970-01-01 01:01:12,1,-0.282932969134155
1970-01-01 01:01:13,1,0.3494423431255054
1970-01-01 01:01:14,1,0.3799117825868345
1970-01-01 01:01:15,1,0.0007341767071142
1970-01-01 01:01:16,1,0.4425618336862845
1970-01-01 01:01:17,1,0.3440229758956842
1970-01-01 01:01:18,1,1.3781385414284582
1970-01-01 01:01:19,1,0.8261046810358723
1970-01-01 01:01:20,1,0.0065375667205418
1970-01-01 01:01:21,1,-0.0024288468913242
1970-01-01 01:01:22,1,-0.2048207902753145
1970-01-01 01:01:23,1,-1.08133886284915
1970-01-01 01:01:24,1,-0.4070311714491388
1970-01-01 01:01:25,1,0.3101564425779742
1970-01-01 01:01:26,1,0.145510241344824
1970-01-01 01:01:27,1,-0.4147654686045876
1970-01-01 01:01:28,1,0.38699650935656
1970-01-01 01:01:29,1,1.348662006504601
1970-01-01 01:01:30,1,-0.035332708522461
1970-01-01 01:01:31,1,-0.3607863000632609
1970-01-01 01:01:32,1,0.6784150827045746
1970-01-01 01:01:33,1,-0.4020033875900595
1970-01-01 01:01:34,1,0.1136753661462776
1970-01-01 01:01:35,1,0.883669743956474
1970-01-01 01:01:36,1,1.0606620133136326
1970-01-01 01:01:37,1,1.6902378442403052
1970-01-01 01:01:38,1,0.1107425641557394
1970-01-01 01:01:39,1,-1.0453066746555253
1970-01-01 01:01:40,1,-0.8953856765782297
1970-01-01 01:01:41,1,-0.4835471063054769
1970-01-01 01:01:42,1,-0.3178431684126679
1970-01-01 01:01:43,1,-0.1121425690475418
1970-01-01 01:01:44,1,-0.8908938699553896
1970-01-01 01:01:45,1,-0.1158591161479364
1970-01-01 01:01:46,1,-0.0402172299996231
1970-01-01 01:01:47,1,0.714719819012903
1970-01-01 01:01:48,1,0.8713915284186414
1970-01-01 01:01:49,1,0.9235540278673336
1970-01-01 01:01:50,1,0.6647285964962928
1970-01-01 01:01:51,1,0.2251211622729371
1970-01-01 01:01:52,1,0.1015108498966869
1970-01-01 01:01:53,1,-0.0024258275174042
1970-01-01 01:01:54,1,-1.0854136131019485
1970-01-01 01:01:55,1,-1.6819118098479338
1970-01-01 01:01:56,1,-0.2833160241516766
1970-01-01 01:01:57,1,0.1105942800527291
1970-01-01 01:01:58,1,-0.1545309493259551
1970-01-01 01:01:59,1,-2.250975754145198
1970-01-01 01:02:00,1,-1.3764664679641123
1970-01-01 01:02:01,1,-0.7249549082106141
1970-01-01 01:02:02,1,0.6767928498484657
1970-01-01 01:02:03,1,-1.0961983350203837
1970-01-01 01:02:04,1,-1.478146236674177
1970-01-01 01:02:05,1,1.2342656718898708
1970-01-01 01:02:06,1,-1.6300744557361109
1970-01-01 01:02:07,1,-1.9571326456679363
1970-01-01 01:02:08,1,0.5021544113037292
1970-01-01 01:02:09,1,0.5084501142610435
1970-01-01 01:02:10,1,-0.0152871608058173
1970-01-01 01:02:11,1,-0.8339034001668457
1970-01-01 01:02:12,1,-0.7370495812511865
1970-01-01 01:02:13,1,-0.3078525785771979
1970-01-01 01:02:14,1,0.0102516930379724
1970-01-01 01:02:15,1,-0.4692076996180344
1970-01-01 01:02:16,1,-0.6486467271100423
1970-01-01 01:02:17,1,-0.1240791372776091
1970-01-01 01:02:18,1,0.672846833655414
1970-01-01 01:02:19,1,-0.4326607101042249
1970-01-01 01:02:20,1,-0.4568681186797967
1970-01-01 01:02:21,1,-0.4727234439827795
1970-01-01 01:02:22,1,0.1194301140288473
1970-01-01 01:02:23,1,0.1011775034937879
1970-01-01 01:02:24,1,1.6460822002859536
1970-01-01 01:02:25,1,0.8715709921761341
1970-01-01 01:02:26,1,-0.3949361597671421
1970-01-01 01:02:27,1,0.3314626916507697
1970-01-01 01:02:28,1,-0.4679566046214092
1970-01-01 01:02:29,1,0.9653882279410416
1970-01-01 01:02:30,1,0.0353390532160441
1970-01-01 01:02:31,1,-0.2031971051657284
1970-01-01 01:02:32,1,0.3701887629598761
1970-01-01 01:02:33,1,-0.7217284262209783
1970-01-01 01:02:34,1,-0.8683658739661578
1970-01-01 01:02:35,1,-1.539335137769559
1970-01-01 01:02:36,1,-1.4897174963426123
1970-01-01 01:02:37,1,-2.0520846897590013
1970-01-01 01:02:38,1,-0.981210893054781
1970-01-01 01:02:39,1,0.828098924368553
1970-01-01 01:02:40,1,2.274641946619317
1970-01-01 01:02:41,1,1.1727982186630816
1970-01-01 01:02:42,1,-1.709001856987627
1970-01-01 01:02:43,1,1.2191203789447556
1970-01-01 01:02:44,1,1.5135752027961076
1970-01-01 01:02:45,1,0.2289710679815542
1970-01-01 01:02:46,1,1.1089739591945469
1970-01-01 01:02:47,1,0.6257104714504584
1970-01-01 01:02:48,1,-0.1258198384360624
1970-01-01 01:02:49,1,-0.523462990088901
1970-01-01 01:02:50,1,0.5840516699027822
1970-01-01 01:02:51,1,0.0020075892401378
1970-01-01 01:02:52,1,-0.3115565860311807
1970-01-01 01:02:53,1,-0.3089891411396749
1970-01-01 01:02:54,1,-0.1832508961341366
1970-01-01 01:02:55,1,-0.3577854760865336
1970-01-01 01:02:56,1,0.927272693024879
1970-01-01 01:02:57,1,-0.7450821782237945
1970-01-01 01:02:58,1,-0.3915837684172237
1970-01-01 01:02:59,1,0.5984609620609063
1970-01-01 01:03:00,1,1.2442069962119875
1970-01-01 01:03:01,1,1.6248223902586354
1970-01-01 01:03:02,1,0.562732765659529
1970-01-01 01:03:03,1,-0.069741992194501
1970-01-01 01:03:04,1,1.9091579399053007
1970-01-01 01:03:05,1,3.2412674125023035
1970-01-01 01:03:06,1,1.4626489003683134
1970-01-01 01:03:07,1,0.0142089094062357
1970-01-01 01:03:08,1,-2.63065545364692
1970-01-01 01:03:09,1,-2.751049182239245
1970-01-01 01:03:10,1,-1.857773177782941
1970-01-01 01:03:11,1,-0.2943221094417006
1970-01-01 01:03:12,1,0.0387847330018348
1970-01-01 01:03:13,1,-0.6459099685218754
1970-01-01 01:03:14,1,-0.8518684808839879
1970-01-01 01:03:15,1,0.8988059901600344
1970-01-01 01:03:16,1,-0.6021461343188897
1970-01-01 01:03:17,1,-0.7501927545644747
1970-01-01 01:03:18,1,0.7469345514060882
1970-01-01 01:03:19,1,-0.8930892083317338
1970-01-01 01:03:20,1,-0.5807679303519383
1970-01-01 01:03:21,1,0.572829110701314
1970-01-01 01:03:22,1,0.3244099165584
1970-01-01 01:03:23,1,0.4273090169609075
1970-01-01 01:03:24,1,-0.0109680988911908
1970-01-01 01:03:25,1,1.0451526702990468
1970-01-01 01:03:26,1,0.5902628017593202
1970-01-01 01:03:27,1,0.2753160972718972
1970-01-01 01:03:28,1,-0.744382696877016
1970-01-01 01:03:29,1,-0.3746968359068406
1970-01-01 01:03:30,1,1.0631351499547217
1970-01-01 01:03:31,1,0.1516138908706498
1970-01-01 01:03:32,1,0.3576437066440956
1970-01-01 01:03:33,1,1.0173921755882087
1970-01-01 01:03:34,1,0.1573815679916097
1970-01-01 01:03:35,1,-0.9630028919441924
1970-01-01 01:03:36,1,-0.5183866154067752
1970-01-01 01:03:37,1,0.1186175009907792
1970-01-01 01:03:38,1,0.6076563213248665
1970-01-01 01:03:39,1,0.3778095104953153
1970-01-01 01:03:40,1,-0.657487620647359
1970-01-01 01:03:41,1,-0.9398529206294428
1970-01-01 01:03:42,1,0.4324386801494262
1970-01-01 01:03:43,1,0.4103114860145431
1970-01-01 01:03:44,1,0.9990153429901169
1970-01-01 01:03:45,1,-0.3994656944011011
1970-01-01 01:03:46,1,-0.5238091652738374
1970-01-01 01:03:47,1,0.6342204300099258
1970-01-01 01:03:48,1,-0.8541876642642314
1970-01-01 01:03:49,1,-0.4206869285168508
1970-01-01 01:03:50,1,0.6871126254567497
1970-01-01 01:03:51,1,-1.4314638258944388
1970-01-01 01:03:52,1,-0.4534859680950762
1970-01-01 01:03:53,1,-0.7190072865050658
1970-01-01 01:03:54,1,-2.2381722567558824
1970-01-01 01:03:55,1,0.2587900742341447
1970-01-01 01:03:56,1,0.4876589850843537
1970-01-01 01:03:57,1,1.0728633093071671
1970-01-01 01:03:58,1,0.8033510808611373
1970-01-01 01:03:59,1,1.3510536863650933
1970-01-01 01:04:00,1,1.003730797931779
1970-01-01 01:04:01,1,-0.2430817606696975
1970-01-01 01:04:02,1,-0.3057262244182354
1970-01-01 01:04:03,1,-0.7393192678442002
1970-01-01 01:04:04,1,-0.2393523750637621
1970-01-01 01:04:05,1,-0.739961757452744
1970-01-01 01:04:06,1,0.8909561899339955
1970-01-01 01:04:07,1,1.8349473994343537
1970-01-01 01:04:08,1,0.2718967735614886
1970-01-01 01:04:09,1,0.0988512154205438
1970-01-01 01:04:10,1,1.4383426047815575
1970-01-01 01:04:11,1,2.219088480769947
1970-01-01 01:04:12,1,0.7271760250684752
1970-01-01 01:04:13,1,-1.5296389045590202
1970-01-01 01:04:14,1,0.6733377548908414
1970-01-01 01:04:15,1,2.537253414687006
1970-01-01 01:04:16,1,0.3583433090833302
1970-01-01 01:04:17,1,1.125861675237691
1970-01-01 01:04:18,1,-0.1556244331016485
1970-01-01 01:04:19,1,-1.036865386450625
1970-01-01 01:04:20,1,-1.4395816147335532
1970-01-01 01:04:21,1,-0.53928159100514
1970-01-01 01:04:22,1,0.1075977440018269
1970-01-01 01:04:23,1,-0.8812445418855243
1970-01-01 01:04:24,1,-1.0505003588143913
1970-01-01 01:04:25,1,0.1401280071530924
1970-01-01 01:04:26,1,-1.226775551206248
1970-01-01 01:04:27,1,-0.8510933669700552
1970-01-01 01:04:28,1,0.3395836929101785
1970-01-01 01:04:29,1,0.4469944947136867
1970-01-01 01:04:30,1,0.7162392879721516
1970-01-01 01:04:31,1,0.3487158598616441
1970-01-01 01:04:32,1,-0.6497315631598491
1970-01-01 01:04:33,1,-0.7919329341769331
1970-01-01 01:04:34,1,0.2119561571521353
1970-01-01 01:04:35,1,-0.3551636384149499
1970-01-01 01:04:36,1,-0.5240545661407142
1970-01-01 01:04:37,1,-0.670181034973523
1970-01-01 01:04:38,1,-1.051956496685415
1970-01-01 01:04:39,1,-0.8327957832689503
1970-01-01 01:04:40,1,-0.0639120457783513
1970-01-01 01:04:41,1,-0.4901904098862376
1970-01-01 01:04:42,1,0.8387806433498047
1970-01-01 01:04:43,1,0.5353971979504377
1970-01-01 01:04:44,1,-0.3401177603983037
1970-01-01 01:04:45,1,-0.4896807063806386
1970-01-01 01:04:46,1,-1.6882318169578994
1970-01-01 01:04:47,1,-2.050278374995102
1970-01-01 01:04:48,1,-0.9028059589828948
1970-01-01 01:04:49,1,1.2711039291871986
1970-01-01 01:04:50,1,0.8762768374366354
1970-01-01 01:04:51,1,0.0222257845695635
1970-01-01 01:04:52,1,-0.2820238494377634
1970-01-01 01:04:53,1,-0.6152631999068474
1970-01-01 01:04:54,1,0.9199049745766342
1970-01-01 01:04:55,1,0.8976175456208682
1970-01-01 01:04:56,1,2.1595936620702862
1970-01-01 01:04:57,1,0.9052233973429707
1970-01-01 01:04:58,1,-1.3589487174506794
1970-01-01 01:04:59,1,-1.0354685203070852
1970-01-01 01:05:00,1,-1.7220271615890697
1970-01-01 01:05:01,1,-1.7943519463993376
1970-01-01 01:05:02,1,0.5245461257150275
1970-01-01 01:05:03,1,0.6596291471865113
1970-01-01 01:05:04,1,-1.081730453601799
1970-01-01 01:05:05,1,-0.6884456922370621
1970-01-01 01:05:06,1,-0.2799633986731223
1970-01-01 01:05:07,1,0.2839834591270576
1970-01-01 01:05:08,1,0.5316708110350775
1970-01-01 01:05:09,1,-0.35755151025547
1970-01-01 01:05:10,1,-1.1072136445380725
1970-01-01 01:05:11,1,-1.2495451029719071
1970-01-01 01:05:12,1,-0.0990473159396219
1970-01-01 01:05:13,1,-0.4522167400285447
1970-01-01 01:05:14,1,-0.3447840459013939
1970-01-01 01:05:15,1,-1.0834593535499342
1970-01-01 01:05:16,1,-1.04176324226307
1970-01-01 01:05:17,1,-0.3286869584588213
1970-01-01 01:05:18,1,-0.2134568144483461
1970-01-01 01:05:19,1,-0.3575036752959185
1970-01-01 01:05:20,1,1.3022145498744435
1970-01-01 01:05:21,1,3.4500386207697877
1970-01-01 01:05:22,1,2.0300967400152743
1970-01-01 01:05:23,1,-1.2583522220203571
1970-01-01 01:05:24,1,0.8297871249860128
1970-01-01 01:05:25,1,1.07425133073303
1970-01-01 01:05:26,1,-1.242611518325313
1970-01-01 01:05:27,1,-1.5228245462369538
1970-01-01 01:05:28,1,-0.9495459120217036
1970-01-01 01:05:29,1,0.5809355413102067
1970-01-01 01:05:30,1,0.7873312458869157
1970-01-01 01:05:31,1,-0.2145323017416202
1970-01-01 01:05:32,1,-0.643169988039229
1970-01-01 01:05:33,1,0.5346109693192027
1970-01-01 01:05:34,1,1.508085996617415
1970-01-01 01:05:35,1,1.0151839886600793
1970-01-01 01:05:36,1,-0.9338916773658404
1970-01-01 01:05:37,1,-1.8684492326123383
1970-01-01 01:05:38,1,-0.0235619588753908
1970-01-01 01:05:39,1,0.5394132823458051
1970-01-01 01:05:40,1,-1.1406396232779252
1970-01-01 01:05:41,1,-0.3136676537798883
1970-01-01 01:05:42,1,-0.4145967560381476
1970-01-01 01:05:43,1,0.2500617470310979
1970-01-01 01:05:44,1,0.5114340096874279
1970-01-01 01:05:45,1,-0.1506344519662438
1970-01-01 01:05:46,1,1.368098624146486
1970-01-01 01:05:47,1,0.6127499918819843
1970-01-01 01:05:48,1,-0.7314946763612172
1970-01-01 01:05:49,1,-1.3161955426444494
1970-01-01 01:05:50,1,-1.6792402626718512
1970-01-01 01:05:51,1,-0.4749935291479543
1970-01-01 01:05:52,1,-1.4295709693723724
1970-01-01 01:05:53,1,-1.693250402352109
1970-01-01 01:05:54,1,0.8252110526408443
1970-01-01 01:05:55,1,1.4492302134252402
1970-01-01 01:05:56,1,1.4827915497014692
1970-01-01 01:05:57,1,-0.2720163343786591
1970-01-01 01:05:58,1,-0.0399648380634994
1970-01-01 01:05:59,1,-0.0411380656738476
1970-01-01 01:06:00,1,0.1007827481755965
1970-01-01 01:06:01,1,2.0319372447183066
1970-01-01 01:06:02,1,0.4370197386538419
1970-01-01 01:06:03,1,-1.4734063332655103
1970-01-01 01:06:04,1,-0.0314853112973944
1970-01-01 01:06:05,1,-0.4434181769037313
1970-01-01 01:06:06,1,-0.126975211399027
1970-01-01 01:06:07,1,0.2394309581124229
1970-01-01 01:06:08,1,-1.1305059500831611
1970-01-01 01:06:09,1,-1.6925698345315177
1970-01-01 01:06:10,1,-0.7821109674154344
1970-01-01 01:06:11,1,-0.0398735515337589
1970-01-01 01:06:12,1,0.3183747018220019
1970-01-01 01:06:13,1,-1.6357004195877929
1970-01-01 01:06:14,1,-1.9676696272168048
1970-01-01 01:06:15,1,-0.947092672301302
1970-01-01 01:06:16,1,-0.4367946840239247
1970-01-01 01:06:17,1,-0.3752663314352835
1970-01-01 01:06:18,1,-1.4390522845705835
1970-01-01 01:06:19,1,-0.6175875406126334
1970-01-01 01:06:20,1,0.1973436174755251
1970-01-01 01:06:21,1,0.6836424803280292
1970-01-01 01:06:22,1,0.267605094003467
1970-01-01 01:06:23,1,1.0319407647954106
1970-01-01 01:06:24,1,0.8808685195607581
1970-01-01 01:06:25,1,0.545720028366336
1970-01-01 01:06:26,1,-0.2009830294705305
1970-01-01 01:06:27,1,1.5812068070040066
1970-01-01 01:06:28,1,1.1767218012299083
1970-01-01 01:06:29,1,-0.9172519448658348
1970-01-01 01:06:30,1,0.6416362671409963
1970-01-01 01:06:31,1,-0.2567104610765793
1970-01-01 01:06:32,1,0.9795189851175056
1970-01-01 01:06:33,1,0.6488504708555378
1970-01-01 01:06:34,1,-0.6555820086952454
1970-01-01 01:06:35,1,0.3047117727117358
1970-01-01 01:06:36,1,0.7379456591906747
1970-01-01 01:06:37,1,0.2280383770636954
1970-01-01 01:06:38,1,0.2094626881620661
1970-01-01 01:06:39,1,-1.2621633566234407
1970-01-01 01:06:40,1,-0.5646427428442367
1970-01-01 01:06:41,1,0.9396270909660224
1970-01-01 01:06:42,1,-0.1112770151523957
1970-01-01 01:06:43,1,-0.893670854080493
1970-01-01 01:06:44,1,-1.495694343655119
1970-01-01 01:06:45,1,-1.448024411022576
1970-01-01 01:06:46,1,0.0384408544539118
1970-01-01 01:06:47,1,-0.4115389980413404
1970-01-01 01:06:48,1,-0.1403465125632145
1970-01-01 01:06:49,1,0.5285370039903736
1970-01-01 01:06:50,1,1.0422376633341843
1970-01-01 01:06:51,1,0.6207603673986503
1970-01-01 01:06:52,1,-0.482555620751697
1970-01-01 01:06:53,1,0.3487215502403614
1970-01-01 01:06:54,1,0.586837078375062
1970-01-01 01:06:55,1,0.2746921925596986
1970-01-01 01:06:56,1,-0.1639494854445102
1970-01-01 01:06:57,1,-0.7551401781437135
1970-01-01 01:06:58,1,-0.3502206162417638
1970-01-01 01:06:59,1,0.4844552488356394
1970-01-01 01:07:00,1,1.5314065914893198
1970-01-01 01:07:01,1,1.8061009258266936
1970-01-01 01:07:02,1,2.1181029193271823
1970-01-01 01:07:03,1,0.3577301032627996
1970-01-01 01:07:04,1,1.033005526586149
1970-01-01 01:07:05,1,1.6368592234805095
1970-01-01 01:07:06,1,-1.655247082067516
1970-01-01 01:07:07,1,-0.893109361742977
1970-01-01 01:07:08,1,-0.1711475434897937
1970-01-01 01:07:09,1,-0.9601066619203862
1970-01-01 01:07:10,1,0.1102864724983361
1970-01-01 01:07:11,1,-0.656629073371105
1970-01-01 01:07:12,1,-0.5280463401724107
1970-01-01 01:07:13,1,-0.2795960766819021
1970-01-01 01:07:14,1,-0.0302399593363164
1970-01-01 01:07:15,1,-0.0612455641538031
1970-01-01 01:07:16,1,-0.5287895768786899
1970-01-01 01:07:17,1,-0.1927738615475137
1970-01-01 01:07:18,1,-0.0785546681873883
1970-01-01 01:07:19,1,-0.507736396939808
1970-01-01 01:07:20,1,-0.4524023420490543
1970-01-01 01:07:21,1,1.0551174483038996
1970-01-01 01:07:22,1,2.3453364265131387
1970-01-01 01:07:23,1,1.5988811682351332
1970-01-01 01:07:24,1,0.8197877914344484
1970-01-01 01:07:25,1,0.8947186677240361
1970-01-01 01:07:26,1,-0.3881450989554367
1970-01-01 01:07:27,1,0.2811959215346549
1970-01-01 01:07:28,1,-1.3466588365325465
1970-01-01 01:07:29,1,-1.0802002007776024
1970-01-01 01:07:30,1,0.644428787580035
1970-01-01 01:07:31,1,0.8662194001262965
1970-01-01 01:07:32,1,0.0716916918053346
1970-01-01 01:07:33,1,2.183624921852965
1970-01-01 01:07:34,1,1.7335670869735298
1970-01-01 01:07:35,1,1.4290495029850152
1970-01-01 01:07:36,1,1.212148134039011
1970-01-01 01:07:37,1,-2.9950534273392897
1970-01-01 01:07:38,1,-1.6352465083859944
1970-01-01 01:07:39,1,-0.89050551777465
1970-01-01 01:07:40,1,-2.065282008130493
1970-01-01 01:07:41,1,1.3055489987109905
1970-01-01 01:07:42,1,0.1764395654606288
1970-01-01 01:07:43,1,-2.057600945780884
1970-01-01 01:07:44,1,0.8608533952088899
1970-01-01 01:07:45,1,2.4181012729191877
1970-01-01 01:07:46,1,1.4163207105686657
1970-01-01 01:07:47,1,1.3154160896216145
1970-01-01 01:07:48,1,1.4166731842061864
1970-01-01 01:07:49,1,1.1319610120852528
1970-01-01 01:07:50,1,-0.0525171934144055
1970-01-01 01:07:51,1,-0.8532283265974206
1970-01-01 01:07:52,1,-0.4556422431591574
1970-01-01 01:07:53,1,2.1320034899728406
1970-01-01 01:07:54,1,-0.1932790665509029
1970-01-01 01:07:55,1,-1.900927901619932
1970-01-01 01:07:56,1,-1.781003551856262
1970-01-01 01:07:57,1,-1.6079811698227742
1970-01-01 01:07:58,1,-2.508299304469846
1970-01-01 01:07:59,1,-1.0371731232639794
1970-01-01 01:08:00,1,-0.7135672226381958
1970-01-01 01:08:01,1,-0.4365793870935803
1970-01-01 01:08:02,1,-0.2337860067713691
1970-01-01 01:08:03,1,-0.7708855118902825
1970-01-01 01:08:04,1,-1.7150833504730048
1970-01-01 01:08:05,1,-0.9204657583948342
1970-01-01 01:08:06,1,0.6143567316744541
1970-01-01 01:08:07,1,0.0006332930391667
1970-01-01 01:08:08,1,0.6318073685903148
1970-01-01 01:08:09,1,0.4961324452984095
1970-01-01 01:08:10,1,-0.2462686446480571
1970-01-01 01:08:11,1,-0.073388321465759
1970-01-01 01:08:12,1,0.1492374869683315
1970-01-01 01:08:13,1,0.4227426637461707
1970-01-01 01:08:14,1,0.4349754998289075
1970-01-01 01:08:15,1,0.2136197089658127
1970-01-01 01:08:16,1,1.117376984759718
1970-01-01 01:08:17,1,-0.9774901812340688
1970-01-01 01:08:18,1,-1.349107348293528
1970-01-01 01:08:19,1,-0.445103310458053
1970-01-01 01:08:20,1,0.3664058209290955
1970-01-01 01:08:21,1,-0.0620384836791084
1970-01-01 01:08:22,1,-0.806673719603185
1970-01-01 01:08:23,1,0.4687288306276682
1970-01-01 01:08:24,1,-0.7418512614813436
1970-01-01 01:08:25,1,-0.7699199666827827
1970-01-01 01:08:26,1,0.1898807056896313
1970-01-01 01:08:27,1,1.4840561403817998
1970-01-01 01:08:28,1,1.2556968909227044
1970-01-01 01:08:29,1,-1.0117333592620048
1970-01-01 01:08:30,1,-0.4644080099562211
1970-01-01 01:08:31,1,1.7245609809040885
1970-01-01 01:08:32,1,0.027120600055112
1970-01-01 01:08:33,1,-0.8207783801488083
1970-01-01 01:08:34,1,-0.4819390961870016
1970-01-01 01:08:35,1,0.545927544003021
1970-01-01 01:08:36,1,1.127950938135572
1970-01-01 01:08:37,1,0.4286817836178299
1970-01-01 01:08:38,1,-0.1609370793168168
1970-01-01 01:08:39,1,0.9453697013259388
1970-01-01 01:08:40,1,0.5021516593837144
1970-01-01 01:08:41,1,0.1198703236919808
1970-01-01 01:08:42,1,0.9694920790542912
1970-01-01 01:08:43,1,0.5682578334077713
1970-01-01 01:08:44,1,0.6075233101566878
1970-01-01 01:08:45,1,0.2103079004175765
1970-01-01 01:08:46,1,-0.6849304754002695
1970-01-01 01:08:47,1,-1.2615611638263624
1970-01-01 01:08:48,1,-1.6779598507563191
1970-01-01 01:08:49,1,-0.7334068082295938
1970-01-01 01:08:50,1,-0.8815498458330272
1970-01-01 01:08:51,1,-0.2702938966355693
1970-01-01 01:08:52,1,0.0728989685764202
1970-01-01 01:08:53,1,0.2116582153931374
1970-01-01 01:08:54,1,0.1394518760319817
1970-01-01 01:08:55,1,-0.5976253928369546
1970-01-01 01:08:56,1,-0.4387512878375142
1970-01-01 01:08:57,1,-0.833798863532967
1970-01-01 01:08:58,1,-1.078256704419592
1970-01-01 01:08:59,1,1.2548403606019154
1970-01-01 01:09:00,1,0.6277334560440176
1970-01-01 01:09:01,1,-0.9796631657827596
1970-01-01 01:09:02,1,-0.1797371500428483
1970-01-01 01:09:03,1,1.5142162693234325
1970-01-01 01:09:04,1,1.1128555940935714
1970-01-01 01:09:05,1,0.2202831316994329
1970-01-01 01:09:06,1,0.0330141285994379
1970-01-01 01:09:07,1,-0.3380622720292092
1970-01-01 01:09:08,1,-0.1713796191447744
1970-01-01 01:09:09,1,-0.3055696872553016
1970-01-01 01:09:10,1,-0.8801263762155791
1970-01-01 01:09:11,1,-1.0801933434452071
1970-01-01 01:09:12,1,0.2944008303692374
1970-01-01 01:09:13,1,0.6974385422570852
1970-01-01 01:09:14,1,-0.1356018822725567
1970-01-01 01:09:15,1,0.2426386691141957
1970-01-01 01:09:16,1,-0.1411074768545522
1970-01-01 01:09:17,1,0.1590250504766235
1970-01-01 01:09:18,1,1.1441440020404463
1970-01-01 01:09:19,1,0.5750554164534494
1970-01-01 01:09:20,1,-0.0420288188845126
1970-01-01 01:09:21,1,1.043707830078247
1970-01-01 01:09:22,1,-0.878198599219586
1970-01-01 01:09:23,1,-0.661984792082012
1970-01-01 01:09:24,1,0.4277151900752541
1970-01-01 01:09:25,1,-0.7957849002158848
1970-01-01 01:09:26,1,-0.8231243769876019
1970-01-01 01:09:27,1,-1.5678839370146662
1970-01-01 01:09:28,1,-0.7901117545505982
1970-01-01 01:09:29,1,1.423980102820614
1970-01-01 01:09:30,1,0.141124885782929
1970-01-01 01:09:31,1,-0.0812157512945307
1970-01-01 01:09:32,1,0.739774240419813
1970-01-01 01:09:33,1,0.8723871646035128
